"id","text_pt","sentiment"
"6174","Regular Esperava mais do produto o acabamento não é aquelas coisas mais tá bom pelo peço acessível.","neg"
"6175","A borracha de vedação tando da mangueiga quando do jarro e do rosh vinheram com defeito.","neg"
"6176","O respiradouro n funciona direito logo no primeiro rosh dele travou e molhou os carvao.","neg"
"6177","Muito ruim Eu pedi caramelo veio rosa.  Desse jeito n da pra pedir mais com vcs.","neg"
"6178","Ruim O narquile e bom + a resistência não preta queimou no primeiro dia de uso.","neg"
"6179","Bom gosteii Muito bom só não dou 5 estrelas pq é um pouco frágil.","neg"
"6180","Fraagil Muito frágil pro valor pago acho q não vale o preço.","neg"
"6181","100% Produto 100% gostei muito e recomendo.  Muito facil de usar lindo.","neg"
"6182","é uma porcaria só joguei dinheiro fora Não tenho muito oque falar só não presta joguei dinheiro fora.","neg"
"6183","Bom Não é muito bem acabado e as peças desgastam com facilidad.","neg"
"6184","Horrível. Horrrivel horrível. Horrrivel.  Indico pra ninguém que fuma narguilé. Só dinheiro perdido.","neg"
"6185","Não gostei da cor não foi a que pedi  Me mandou o produto de cor diferente da pedida.","neg"
"6186","Horrível  O vaso era pra ser transparente veio todo preto.","neg"
"6187","Ruim Não gostei produto de plástico e o prato cachorro.","neg"
"6188","Nao tão bomm pk parece que veioo usado já.","neg"
"6189","Ruim Bem ruim. Falta qualidade. Obrigado.","neg"
"6190","Não veio a cor que pedi. Não veio a cor que pedi na foto é uma cor e veio outra cor.","neg"
"6191","Nao recomendo Não gostei. A mangueira derreteu muito frágil.","neg"
"6192","RUIM Atendimenro pessimo muita demora.","neg"
"6193","Muito ruim A pintura dele começou a soltar logo no primeiro uso e manchou o móvel onde eu tinha colocado o buda.","neg"
"6194","Muito ruim Nossa na foto parece que é grande mais pessoalmente é um mini incensario.","neg"
"6195","Otimo produto  Ótimo produtos recomendo a compra  fiquei muito  satisfeito.","neg"
"6196","Muito ruim Não comprem é uma porcaria não clareia nada por isso que não tem a foto de perfil do farol instalei na meus maquinários agrícolas que não clareia nada não recomendo ninguém comprar esse farol não presta farol ruim não recomendo comprar comprei e demorei para instalar a essa semana instalei e vi que não presta não compre esse farol dessa marca dessa loja.","neg"
"6197","Não não recomendo de baixa qualidade inferior ao q De qualidade muito baixa suporte fraco não recomendo sem contar que a luz é de bem baixa qualidade clareia muito pouco esperava muito mais nunca mais compraria desta marca.","neg"
"6198","Ruim Veio um farol queimado reclamei  e ainda não devolveram o dinheiro e nem deram outro farol.","neg"
"6199","Ruim Instalei sete deles um deles está com um led queimado os outros três não testei ainda.","neg"
"6200","Péssima o produto ruim ruim parece descratavel Não merece nem 1 estrela de tão ruim que é o produto descartável.","neg"
"6201","Produto impropio para exteriores O produto nao é a prova da agua. Porem tem. Pouca durabilidade.","neg"
"6202","Muito ruim Material utilizado muito frágil mas a luminozidade e muito boa.","neg"
"6203","Estou sentindo enganado Veio um farol queimado e não quiseram trocar.","neg"
"6204","Muito ruim não  clarieia nada  Muito ruim uma porcaria não clareia nada.","neg"
"6205","Ruim Um produto de baixa qualidade!!.","neg"
"6206","Muito ruim Pneu  ótimo  e duras bastante  poder  comprar  quem é ótimo.","neg"
"6207","Muito ruim Bom produto de boa qualidade. Foi uma boa compra.","neg"
"6208","Otimo Eu gostei da compra  do pneu  foi ótimo.","neg"
"6209","Amei produto Ótimo excelente gostei muito da compra.","neg"
"6210","Ruim Obrigado otima compra sartifeito.","neg"
"6211","parece já ser usado  Péssimo produto parece que o parabrisa está todo ralado quando o limpador funciona!.","neg"
"6212","Ruim As palhetas vieram erradas! pedi para versa 2015 e veio para outro carro.","neg"
"6213","Qualidade muito baixa  Qualidade muito baixa fora que estava esquentando muito i descarregou a bateria do meu carro infelizmente não fiquei satisfeito si soubesse tinha comprado um mais caro ou da marca melhor.","neg"
"6214","Muito ruim Usei uma semana. Tive tirar do carro porque aqueceu tanto que até o painel esquentou. Nao dava pra segurar nas mãos de tão quente.","neg"
"6215","Muito ruim Achei muito ruim o meu só uma semana foi bom depois o bl não funciona mais.","neg"
"6216","Muito ruim Ruim é  péssimo para regular não suporta caixas de som só serve pra escutar radio.","neg"
"6217","Fraco demais.nao tem como configurar graves  Pelo preço vale a pena. Mas se esperar um som potente aí não. É basico.","neg"
"6218","ruim pessimo não recomendo Ruim pessimo não presta não funcionou comprei funcionou na hora e depois estragou.","neg"
"6219","Ruim Instalei o radio com antena interna e esta pegando apenas uma estação.","neg"
"6220","Meia boca Muito baixo som horrivel e parou de funcionar o bluetooth.","neg"
"6221","Muito ruim O produto apresntou defeito depois de uma semana de uso.","neg"
"6222","Muito ruim Comprei e três dias depois não saia mais som.","neg"
"6223","Nao er de boa qualidade  Não e de boa qualidade  ele esta soltando as lente depois que foi estalado na máquina sem levar enpaquito algum esta descolando as lentes.","neg"
"6224","Muito ruim O produto é de péssima qualidade é muito pouca durabilidade dele não durou três meses dos 10 que eu comprei só funciona dois.","neg"
"6225","Nao recomendo   O produto e de qualidade bem inferior comprei 10 unidades um já soltou a lente e tem dois que está piscando tem hora.","neg"
"6226","Muito ruim Péssimo produto botei e queimou na hora comprei 10 e já queimou 4 no primeiro dia de uso.","neg"
"6227","Fraco A lente o material é fraco quando sai no carro a lente caiu.","neg"
"6228","Muito ruim Produto ruim cai as lentes fácil tive que passar cola.","neg"
"6229","Nao presta  Não gostei desse produto tá caindo a lente.","neg"
"6230","Pouca qualidade Qualidade ruim.  Imagem de venda tem aparência melhor.","neg"
"6231","Muito bom atendeu as minhas necessidades  É um bom atendeu as minhas necessidades.","neg"
"6232","qualidade  Os faróis estão caindo as lentes.","neg"
"6233","Produto com defeito Péssima qualidade. Veio 2com problema.","neg"
"6234","Muito ruim Soltou as lentes.","neg"
"6235","Produto Apoio de braço mal projetados não dá apoio legal ele é encaixado que não sustenta essa essa condiçao de porta braço se eu pudesse eu queria meu dinheiro de volta é pena que já curei na tentativa prefixal no local não aconselho a ninguém o resto dos produtos que comprei e estou muito satisfeito é uma pena tentei comprar o quê encachava no carro mas me decepcionei antes tivesse comprado o outro que a palavra eu sabia que não era disso não não é pelo valor mas é pela decepção na compra produto muito ruim para mim.","neg"
"6236","Ruim O pacote veio aberto e com manchas de dedos também não sei se veio o modelo certo para o fort ka pois fica em cima do freio de mão.","neg"
"6237","Não gostei. Espaço pequeno e o encaixe do apoio de braço no suporte de copos fica soltando.","neg"
"6238","Ruim Bom não me deixando na mão é quê importa.","neg"
"6239","Ruim Não gostei não é mesmo da propaganda essas lâmpadas já comprei uma vez e não gostei comprei essas porque era bem azul mais veio igual a outra vez muito fracas e não é super brancas era pra vir as 2 numa só caixa não em cx separadas.","neg"
"6240","Muito ruim Estou insatisfeito com a qualidade desse produto. Assim que instalei demostrou uma cor amarelada e em apenas 2 dias de uso queimou.","neg"
"6241","Muito ruim Nao atendeu as espequitativas. Nao era como imaginei. Mas estou utilizando. Mas gostaria de algo melhor.","neg"
"6242","Muito ruim A descrição do produto é excelente mais na prática não é nada como descrito decepção.","neg"
"6243","Ruim Não é muito branca não. Apenas um pouco mais clara que a amarela.","neg"
"6244","Não ilumina Se voce quiser ter dois farois baixos no carro pode comprar.","neg"
"6245","Ruim Ruim não clareia nada. Fica pior que o modelo original.","neg"
"6246","Muito ruim Não vale nada. Não clareia. Comprei uma original e pronto.","neg"
"6247","Lixo Nao é tipo xenon nada. Lixo nao ilumina nada.","neg"
"6248","Ruim Muito fraca a diferença é só a cor.","neg"
"6249","Ruim Não tem 8500k. Nem aki nem na china.","neg"
"6250","nao consegui troca  Nao serviu para min e nao consegui trocar.","neg"
"6251","Lixo  Um lixo queimou em menos de 2 semanas.","neg"
"6252","Ruim Tem nada de super branca ! lampada totalmente vermelha.","neg"
"6253","Péssimo produto. Produto muito ruim não clareia nada péssimo produto.","neg"
"6254","Muito ruim Não pegar nem uma radia queria meu dinheiro estava viajado cheguei hoje estelei e na so pega bedaveru um amigo comproumesma caisa radio não pegar ver ai ser nao vou entrar com processo  ate amanhã de manhã meu amigo ganhou 4 mil de voce eu so quero o meu dinheiro de voltar ou radio melhor.","neg"
"6255","Ruim Não gostei da trabalho pra conequitar o bluetooth depois de um tempo ligado ele esquenta e começa a xiar e falhar não recomendo.","neg"
"6256","Nao gostei desse produtor e volumer não baixa suav O produto toca bem mais si for usa no módulo pelo tem muito ruido e chaido no bluetooth vendi e comprei outro.","neg"
"6257","Muito ruim Pelas imagens qualquer um c engana    radio muito ruim e fragil. Sem contar que e pequeno. Tamanho so frente.","neg"
"6258","Muito ruim Estou usando um mês e começou a da problema mais já e esperado pelo preço kkkk.","neg"
"6259","Muito ruim Desde de quando comprei o controle não    funcionou. Como posso fazer a troca.","neg"
"6260","Muito ruim Rádio não presta veio com defeito não querem fazer devolução.","neg"
"6261","Razoável O preço é bom mas a qualidade não é boa.","neg"
"6262","Aparelho fraco de Wats porém e conivente com o val Fraco de wats porém e relativo com o valor.","neg"
"6263","Horrível  Péssima qualidade pior coisa que já comprei até hj.","neg"
"6264","Fraco Não está funcionando fiz instalação porém não ligou.","neg"
"6265","Muito bom Otimo meu marido gostou muito do produto.","neg"
"6266","Muito ruim Produto muito fraco e o som ruim.","neg"
"6267","Nao endico ninguém  Muito ruim não  gostei  a qualidade péssima.","neg"
"6268","Ruim Não  funciona nada estalei nao fuciono.","neg"
"6269","Péssimo! Péssimo! o produto não vem lacrado. Não tem aspecto de novo. Parece que é usado!.","neg"
"6270","Palheta traseira fica bamba A palheta traseira é de qualidade inferior (não é bosch) e não encaixa com firmeza.","neg"
"6271","Muito ruim A palheta do limpador traseiro veio errada ( veio tamanho comprimento menor ).","neg"
"6272","A palheta traseira não presta.   A palheta traseira não é bosh e não presta para nada.","neg"
"6273","Muito ruim Ruim. Não batem os encaixes e tive trabalho para instalar.","neg"
"6274","Muito ruim O limpador traseiro não veio da marca q pedi bosch.","neg"
"6275","Muito ruim Médio  achei q não correspondeu as expectativas.","neg"
"6276","Saber para levar para conserto Produto deu defeito como é que nós faz para trocar. É como é que nós faz para fazer a troca que o produto deu defeito.","neg"
"6277","Feio grande dmais fotos disproporcionais As fotos não são proporcionais ao tamanho real do farol eles são enormes feios mas tudo bem ja ta pago.","neg"
"6278","Muito ruim Comprei 4 farol todos entraram água e foram apagando os leds não recomendo a ninguém produto de péssima qualidade.","neg"
"6279","Muito ruim Não recomendo não tem nem uma semana já queimou os led de um dos faróis e muito ruim.","neg"
"6280","Nao gostei do produto  Não durou 1 mês de uso. Instalei em eletricista com toda precaução mas não durou.","neg"
"6281","Só um quebra galho  Luz bem fraca instalei no carro só ilumina frente igual lanterninha comum.","neg"
"6282","Instalei tem 30 dias e 1 farol nao esta funcionando. Qualidade ruim.","neg"
"6283","Muito ruim Bom muito forte até agora era tudo o que eu queria.","neg"
"6284","Muito ruim já parou de funcionar Muito ruim com 4 meses de uso já parou de funcionar.","neg"
"6285","Ruim Os faróis vieram com as lentes descoladas sem vedação.","neg"
"6286","Sem qualidade Entrou água na primeira chuva e queimou alguns leds.","neg"
"6287","Não compraria novamente esse modelo! Com uso dos dois pares de alto falates ele corta no volume 30! não consegui de forma alguma contornar essa situação.","neg"
"6288","O  som não pegou saída RCA O  o som não tem sai da rca não gostei.","neg"
"6289","Mais ou menos  Veio com problema no botão do volume.","neg"
"6290","Boa Muito boa ela e realmente como queria.","neg"
"6291","Insatisfeito. Infelizmente não sei o pq esta arranhando o vidro todo.  Optei pela qualidade bosh como original mais pelo visto não deve ser.  Estou mto insatisfeito c essa situação.","neg"
"6292","Porcaria!! 15 dias e já faz barulho!!! Não compre! Porcaria!!! 15 dias e já tá fazendo barulho!!! não comprem!!!.","neg"
"6293","Falta de profissionalismo e atencao Produto veio errado e ninguém resolveu o problema.","neg"
"6294","Muito ruim. Após 3 chuvas já ficou ruim. Não compensa.","neg"
"6295","Ruim O acento e muito duro para longas vaigens a criança reclama.","neg"
